u,v,weight_raw,weight_size_adj,first_collab_date,last_collab_date,recency_weight,roles_overlap,genre_overlap,low_overlap
1fb335d9-e9ce-4fb0-a4d2-738fea0c0148,71f634cc-91e8-4bff-ad9d-d0357828049f,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
1fb335d9-e9ce-4fb0-a4d2-738fea0c0148,75fcb0af-b701-4f71-b57f-f451cfe61c5b,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
1fb335d9-e9ce-4fb0-a4d2-738fea0c0148,764b0653-1855-40a2-85dd-98dabecb5efb,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
1fb335d9-e9ce-4fb0-a4d2-738fea0c0148,963e9e5e-4036-4b97-b74e-b97297fe54eb,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
1fb335d9-e9ce-4fb0-a4d2-738fea0c0148,aaa4f3af-a639-471b-bceb-ae3f015248c8,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
1fb335d9-e9ce-4fb0-a4d2-738fea0c0148,b0740928-e5bb-42d8-9c0d-0f0ed32867bf,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
60add5d1-45f0-4c49-9c6f-fff71d307996,71f634cc-91e8-4bff-ad9d-d0357828049f,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
60add5d1-45f0-4c49-9c6f-fff71d307996,75fcb0af-b701-4f71-b57f-f451cfe61c5b,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
60add5d1-45f0-4c49-9c6f-fff71d307996,764b0653-1855-40a2-85dd-98dabecb5efb,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
60add5d1-45f0-4c49-9c6f-fff71d307996,963e9e5e-4036-4b97-b74e-b97297fe54eb,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
60add5d1-45f0-4c49-9c6f-fff71d307996,aaa4f3af-a639-471b-bceb-ae3f015248c8,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
60add5d1-45f0-4c49-9c6f-fff71d307996,b0740928-e5bb-42d8-9c0d-0f0ed32867bf,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
71f634cc-91e8-4bff-ad9d-d0357828049f,75fcb0af-b701-4f71-b57f-f451cfe61c5b,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
71f634cc-91e8-4bff-ad9d-d0357828049f,764b0653-1855-40a2-85dd-98dabecb5efb,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
71f634cc-91e8-4bff-ad9d-d0357828049f,963e9e5e-4036-4b97-b74e-b97297fe54eb,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
71f634cc-91e8-4bff-ad9d-d0357828049f,aaa4f3af-a639-471b-bceb-ae3f015248c8,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
71f634cc-91e8-4bff-ad9d-d0357828049f,b0740928-e5bb-42d8-9c0d-0f0ed32867bf,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
75fcb0af-b701-4f71-b57f-f451cfe61c5b,764b0653-1855-40a2-85dd-98dabecb5efb,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
75fcb0af-b701-4f71-b57f-f451cfe61c5b,963e9e5e-4036-4b97-b74e-b97297fe54eb,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
75fcb0af-b701-4f71-b57f-f451cfe61c5b,aaa4f3af-a639-471b-bceb-ae3f015248c8,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
75fcb0af-b701-4f71-b57f-f451cfe61c5b,b0740928-e5bb-42d8-9c0d-0f0ed32867bf,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
764b0653-1855-40a2-85dd-98dabecb5efb,963e9e5e-4036-4b97-b74e-b97297fe54eb,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
764b0653-1855-40a2-85dd-98dabecb5efb,aaa4f3af-a639-471b-bceb-ae3f015248c8,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
764b0653-1855-40a2-85dd-98dabecb5efb,b0740928-e5bb-42d8-9c0d-0f0ed32867bf,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
963e9e5e-4036-4b97-b74e-b97297fe54eb,aaa4f3af-a639-471b-bceb-ae3f015248c8,1,0.035714,2016-05-10,2016-05-10,1.0,1.0,0.0,0
963e9e5e-4036-4b97-b74e-b97297fe54eb,b0740928-e5bb-42d8-9c0d-0f0ed32867bf,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
aaa4f3af-a639-471b-bceb-ae3f015248c8,b0740928-e5bb-42d8-9c0d-0f0ed32867bf,1,0.035714,2016-05-10,2016-05-10,1.0,0.0,0.0,1
22135057-efdf-4afd-98e7-2935669d9721,4586735e-6673-4eac-934b-a0bfbcf9ddb9,1,0.333333,1982-01-01,1982-01-01,1.0,1.0,0.0,0
22135057-efdf-4afd-98e7-2935669d9721,7cf0ea9d-86b9-4dad-ba9e-2355a64899ea,1,0.333333,1982-01-01,1982-01-01,1.0,0.1,0.0,1
4586735e-6673-4eac-934b-a0bfbcf9ddb9,7cf0ea9d-86b9-4dad-ba9e-2355a64899ea,1,0.333333,1982-01-01,1982-01-01,1.0,0.1,0.0,1
15ee9456-7699-45f0-a83f-e08988ad9621,5e6c760b-42e0-4df4-a221-0269355da00a,1,0.166667,1933-01-01,1933-01-01,1.0,0.0,0.0,1
15ee9456-7699-45f0-a83f-e08988ad9621,ded9fa6b-5141-486a-bc12-51c313e606b9,1,0.166667,1933-01-01,1933-01-01,1.0,0.0,0.0,1
15ee9456-7699-45f0-a83f-e08988ad9621,e8674a18-6b6c-4a88-9252-d7f8661bd671,1,0.166667,1933-01-01,1933-01-01,1.0,0.0,0.0,1
5e6c760b-42e0-4df4-a221-0269355da00a,ded9fa6b-5141-486a-bc12-51c313e606b9,1,0.166667,1933-01-01,1933-01-01,1.0,0.0,0.0,1
5e6c760b-42e0-4df4-a221-0269355da00a,e8674a18-6b6c-4a88-9252-d7f8661bd671,1,0.166667,1933-01-01,1933-01-01,1.0,0.0,0.0,1
ded9fa6b-5141-486a-bc12-51c313e606b9,e8674a18-6b6c-4a88-9252-d7f8661bd671,1,0.166667,1933-01-01,1933-01-01,1.0,1.0,0.0,0
d75d1f08-bbb8-4eae-9877-399ca9121197,f27ec8db-af05-4f36-916e-3d57f91ecf5e,1,1.0,1987-01-01,1987-01-01,1.0,0.210526,0.0,1
a96d82a0-cdca-40bf-b4c8-3d7ec178d85b,afac07f5-d4aa-43f4-bad3-6bc2bb474cba,1,1.0,1964-10-23,1964-10-23,1.0,0.142857,1.0,0
42adb8ca-8484-4901-a429-fc8ecd3a4327,be540c02-7898-4b79-9acc-c8122c7d9e83,1,1.0,1979-10-19,1979-10-19,1.0,0.0,0.0,1
0211756e-139e-4b4c-a721-9ee9db363f12,24202038-7b02-4444-96c2-cf2fc7b81308,1,0.166667,1971-11-12,1971-11-12,1.0,1.0,0.0,0
0211756e-139e-4b4c-a721-9ee9db363f12,3765dccd-b659-4298-9211-15c3f73b40bf,1,0.166667,1971-11-12,1971-11-12,1.0,1.0,0.0,0
0211756e-139e-4b4c-a721-9ee9db363f12,c1d4f2ba-cf39-460c-9528-6b827d3417a1,1,0.166667,1971-11-12,1971-11-12,1.0,0.0,0.0,1
24202038-7b02-4444-96c2-cf2fc7b81308,3765dccd-b659-4298-9211-15c3f73b40bf,2,0.5,1969-07-01,1971-11-12,1.0,1.0,0.0,0
24202038-7b02-4444-96c2-cf2fc7b81308,c1d4f2ba-cf39-460c-9528-6b827d3417a1,2,0.5,1969-07-01,1971-11-12,1.0,0.0,0.0,1
3765dccd-b659-4298-9211-15c3f73b40bf,c1d4f2ba-cf39-460c-9528-6b827d3417a1,2,0.5,1969-07-01,1971-11-12,1.0,0.0,0.0,1
0e3f65bc-f2c8-4a57-a47d-11868eefd4b6,7e61db63-b2e4-496a-a3a3-d4383c63b698,1,0.333333,2021-07-16,2021-07-16,1.0,0.166667,0.0,1
0e3f65bc-f2c8-4a57-a47d-11868eefd4b6,f7db159f-a8d7-4f67-a81c-82e3e3f6e9f3,1,0.333333,2021-07-16,2021-07-16,1.0,1.0,0.0,0
7e61db63-b2e4-496a-a3a3-d4383c63b698,f7db159f-a8d7-4f67-a81c-82e3e3f6e9f3,1,0.333333,2021-07-16,2021-07-16,1.0,0.166667,0.0,1
64c1e219-dd5e-435f-99d8-0590e1df996c,d49abf5b-0d72-4239-8ec8-c3d7464707f6,4,1.1,2022-02-22,2023-06-30,1.0,1.0,0.0,0
64c1e219-dd5e-435f-99d8-0590e1df996c,fa22eeda-8db9-4ae5-97c9-6d0b9ceb7cf3,4,1.1,2022-02-22,2023-06-30,1.0,1.0,0.0,0
d49abf5b-0d72-4239-8ec8-c3d7464707f6,fa22eeda-8db9-4ae5-97c9-6d0b9ceb7cf3,4,1.1,2022-02-22,2023-06-30,0.841395,1.0,0.0,0
4060586a-8e79-43a1-8397-94458f5b9146,64c1e219-dd5e-435f-99d8-0590e1df996c,1,0.1,2023-06-30,2023-06-30,1.0,1.0,0.0,0
4060586a-8e79-43a1-8397-94458f5b9146,87940179-76a7-4fb7-a8d1-2e4cda09dd61,1,0.1,2023-06-30,2023-06-30,1.0,1.0,0.0,0
4060586a-8e79-43a1-8397-94458f5b9146,d49abf5b-0d72-4239-8ec8-c3d7464707f6,1,0.1,2023-06-30,2023-06-30,1.0,1.0,0.0,0
4060586a-8e79-43a1-8397-94458f5b9146,fa22eeda-8db9-4ae5-97c9-6d0b9ceb7cf3,1,0.1,2023-06-30,2023-06-30,1.0,1.0,0.0,0
64c1e219-dd5e-435f-99d8-0590e1df996c,87940179-76a7-4fb7-a8d1-2e4cda09dd61,1,0.1,2023-06-30,2023-06-30,1.0,1.0,0.0,0
87940179-76a7-4fb7-a8d1-2e4cda09dd61,d49abf5b-0d72-4239-8ec8-c3d7464707f6,1,0.1,2023-06-30,2023-06-30,1.0,1.0,0.0,0
87940179-76a7-4fb7-a8d1-2e4cda09dd61,fa22eeda-8db9-4ae5-97c9-6d0b9ceb7cf3,1,0.1,2023-06-30,2023-06-30,1.0,1.0,0.0,0
7c9c8018-bae6-4d06-b201-643f5eb1c39f,b0337af1-8d93-4671-b6c9-ba306bf942bf,1,0.166667,2021-01-01,2021-01-01,1.0,0.5,0.0,0
7c9c8018-bae6-4d06-b201-643f5eb1c39f,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,1,0.166667,2021-01-01,2021-01-01,1.0,0.083333,0.0,1
7c9c8018-bae6-4d06-b201-643f5eb1c39f,bca46a0c-25c9-42ca-98c2-e64c8a5e337e,1,0.166667,2021-01-01,2021-01-01,1.0,0.066667,0.0,1
b0337af1-8d93-4671-b6c9-ba306bf942bf,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,1,0.166667,2021-01-01,2021-01-01,1.0,0.166667,0.0,1
b0337af1-8d93-4671-b6c9-ba306bf942bf,bca46a0c-25c9-42ca-98c2-e64c8a5e337e,1,0.166667,2021-01-01,2021-01-01,1.0,0.133333,0.0,1
b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,bca46a0c-25c9-42ca-98c2-e64c8a5e337e,1,0.166667,2021-01-01,2021-01-01,1.0,0.588235,0.0,0
28b1e14e-fada-48f0-a8df-fece056f336a,2ec4441f-07ee-4081-9929-10457293f437,1,0.066667,2023-01-01,2023-01-01,1.0,1.0,0.0,0
28b1e14e-fada-48f0-a8df-fece056f336a,9ca998cf-c1cd-493b-9a5d-a32fd33859ea,1,0.066667,2023-01-01,2023-01-01,1.0,1.0,0.0,0
28b1e14e-fada-48f0-a8df-fece056f336a,b0337af1-8d93-4671-b6c9-ba306bf942bf,1,0.066667,2023-01-01,2023-01-01,1.0,0.5,0.0,0
28b1e14e-fada-48f0-a8df-fece056f336a,e823eaa2-6e16-4675-9450-ba89bb02e5ca,1,0.066667,2023-01-01,2023-01-01,1.0,1.0,0.0,0
28b1e14e-fada-48f0-a8df-fece056f336a,f93bac9e-b20a-403e-abc9-06a2fc151df1,1,0.066667,2023-01-01,2023-01-01,1.0,1.0,0.0,0
2ec4441f-07ee-4081-9929-10457293f437,9ca998cf-c1cd-493b-9a5d-a32fd33859ea,1,0.066667,2023-01-01,2023-01-01,1.0,1.0,0.0,0
2ec4441f-07ee-4081-9929-10457293f437,b0337af1-8d93-4671-b6c9-ba306bf942bf,1,0.066667,2023-01-01,2023-01-01,1.0,0.5,0.0,0
2ec4441f-07ee-4081-9929-10457293f437,e823eaa2-6e16-4675-9450-ba89bb02e5ca,1,0.066667,2023-01-01,2023-01-01,1.0,1.0,0.0,0
2ec4441f-07ee-4081-9929-10457293f437,f93bac9e-b20a-403e-abc9-06a2fc151df1,1,0.066667,2023-01-01,2023-01-01,1.0,1.0,0.0,0
9ca998cf-c1cd-493b-9a5d-a32fd33859ea,b0337af1-8d93-4671-b6c9-ba306bf942bf,1,0.066667,2023-01-01,2023-01-01,1.0,0.5,0.0,0
9ca998cf-c1cd-493b-9a5d-a32fd33859ea,e823eaa2-6e16-4675-9450-ba89bb02e5ca,1,0.066667,2023-01-01,2023-01-01,1.0,1.0,0.0,0
9ca998cf-c1cd-493b-9a5d-a32fd33859ea,f93bac9e-b20a-403e-abc9-06a2fc151df1,1,0.066667,2023-01-01,2023-01-01,1.0,1.0,0.0,0
b0337af1-8d93-4671-b6c9-ba306bf942bf,e823eaa2-6e16-4675-9450-ba89bb02e5ca,1,0.066667,2023-01-01,2023-01-01,1.0,0.5,0.0,0
b0337af1-8d93-4671-b6c9-ba306bf942bf,f93bac9e-b20a-403e-abc9-06a2fc151df1,1,0.066667,2023-01-01,2023-01-01,1.0,0.5,0.0,0
e823eaa2-6e16-4675-9450-ba89bb02e5ca,f93bac9e-b20a-403e-abc9-06a2fc151df1,1,0.066667,2023-01-01,2023-01-01,1.0,1.0,0.0,0
0ce1a4c2-ad1e-40d0-80da-d3396bc6518a,9011971a-df29-4b57-8889-2e5e9a645cbe,1,0.1,1984-01-01,1984-01-01,1.0,0.166667,0.0,1
1f52af22-0207-40ac-9a15-e5052bb670c2,9011971a-df29-4b57-8889-2e5e9a645cbe,1,0.1,1984-01-01,1984-01-01,1.0,0.166667,0.0,1
7f347782-eb14-40c3-98e2-17b6e1bfe56c,9011971a-df29-4b57-8889-2e5e9a645cbe,1,0.1,1984-01-01,1984-01-01,1.0,0.333333,0.0,1
9011971a-df29-4b57-8889-2e5e9a645cbe,a94e530f-4e9f-40e6-b44b-ebec06f7900e,1,0.1,1984-01-01,1984-01-01,1.0,0.333333,0.0,1
45dc5f07-6609-4760-a933-8c9e0f858d05,5a2071aa-0787-49fb-931c-fa85ba86e681,1,0.066667,2012-01-01,2012-01-01,0.249921,0.285714,0.0,1
45dc5f07-6609-4760-a933-8c9e0f858d05,ac9a487a-d9d2-4f27-bb23-0f4686488345,2,0.114286,2012-01-01,2012-01-01,0.784838,0.285714,0.0,1
45dc5f07-6609-4760-a933-8c9e0f858d05,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.066667,2012-01-01,2012-01-01,0.18541,0.142857,0.0,1
45dc5f07-6609-4760-a933-8c9e0f858d05,db56fad3-0dad-4b0d-9415-6a13ee695c64,1,0.066667,2012-01-01,2012-01-01,0.793324,0.142857,0.0,1
45dc5f07-6609-4760-a933-8c9e0f858d05,dff0d392-4cd5-4052-9fbb-f485df3891e5,1,0.066667,2012-01-01,2012-01-01,1.0,0.142857,0.0,1
5a2071aa-0787-49fb-931c-fa85ba86e681,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.066667,2012-01-01,2012-01-01,0.249921,0.5,0.0,0
5a2071aa-0787-49fb-931c-fa85ba86e681,db56fad3-0dad-4b0d-9415-6a13ee695c64,2,0.133333,2012-01-01,2013-01-01,1.0,0.5,0.0,0
5a2071aa-0787-49fb-931c-fa85ba86e681,dff0d392-4cd5-4052-9fbb-f485df3891e5,1,0.066667,2012-01-01,2012-01-01,1.0,0.5,0.0,0
ac9a487a-d9d2-4f27-bb23-0f4686488345,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.066667,2012-01-01,2012-01-01,0.784838,0.5,0.0,0
ac9a487a-d9d2-4f27-bb23-0f4686488345,db56fad3-0dad-4b0d-9415-6a13ee695c64,1,0.066667,2012-01-01,2012-01-01,0.793324,0.5,0.0,0
ac9a487a-d9d2-4f27-bb23-0f4686488345,dff0d392-4cd5-4052-9fbb-f485df3891e5,1,0.066667,2012-01-01,2012-01-01,1.0,0.5,0.0,0
c45d161f-83ce-4464-ba41-44202e6916d9,db56fad3-0dad-4b0d-9415-6a13ee695c64,1,0.066667,2012-01-01,2012-01-01,0.793324,1.0,0.0,0
c45d161f-83ce-4464-ba41-44202e6916d9,dff0d392-4cd5-4052-9fbb-f485df3891e5,1,0.066667,2012-01-01,2012-01-01,1.0,1.0,0.0,0
db56fad3-0dad-4b0d-9415-6a13ee695c64,dff0d392-4cd5-4052-9fbb-f485df3891e5,1,0.066667,2012-01-01,2012-01-01,1.0,1.0,0.0,0
05f80bab-9bb3-4292-91f3-75714074f431,13bcb2bb-db37-4397-baf5-e0f085be2d64,1,0.047619,2012-01-01,2012-01-01,1.0,1.0,0.0,0
05f80bab-9bb3-4292-91f3-75714074f431,45dc5f07-6609-4760-a933-8c9e0f858d05,1,0.047619,2012-01-01,2012-01-01,1.0,0.142857,0.0,1
05f80bab-9bb3-4292-91f3-75714074f431,9fff2f8a-21e6-47de-a2b8-7f449929d43f,1,0.047619,2012-01-01,2012-01-01,1.0,0.125,0.0,1
05f80bab-9bb3-4292-91f3-75714074f431,ac9a487a-d9d2-4f27-bb23-0f4686488345,1,0.047619,2012-01-01,2012-01-01,1.0,0.5,0.0,0
05f80bab-9bb3-4292-91f3-75714074f431,b997f5fa-a728-407f-ba2d-4c43c7d883fd,1,0.047619,2012-01-01,2012-01-01,1.0,1.0,0.0,0
05f80bab-9bb3-4292-91f3-75714074f431,ecbe0f51-b540-498e-907d-bfaf2fdb75b0,1,0.047619,2012-01-01,2012-01-01,1.0,1.0,0.0,0
13bcb2bb-db37-4397-baf5-e0f085be2d64,45dc5f07-6609-4760-a933-8c9e0f858d05,1,0.047619,2012-01-01,2012-01-01,0.793324,0.142857,0.0,1
13bcb2bb-db37-4397-baf5-e0f085be2d64,9fff2f8a-21e6-47de-a2b8-7f449929d43f,1,0.047619,2012-01-01,2012-01-01,0.793324,0.125,0.0,1
13bcb2bb-db37-4397-baf5-e0f085be2d64,ac9a487a-d9d2-4f27-bb23-0f4686488345,1,0.047619,2012-01-01,2012-01-01,0.793324,0.5,0.0,0
13bcb2bb-db37-4397-baf5-e0f085be2d64,b997f5fa-a728-407f-ba2d-4c43c7d883fd,1,0.047619,2012-01-01,2012-01-01,1.0,1.0,0.0,0
13bcb2bb-db37-4397-baf5-e0f085be2d64,ecbe0f51-b540-498e-907d-bfaf2fdb75b0,1,0.047619,2012-01-01,2012-01-01,1.0,1.0,0.0,0
45dc5f07-6609-4760-a933-8c9e0f858d05,9fff2f8a-21e6-47de-a2b8-7f449929d43f,1,0.047619,2012-01-01,2012-01-01,0.208956,0.666667,0.0,0
45dc5f07-6609-4760-a933-8c9e0f858d05,b997f5fa-a728-407f-ba2d-4c43c7d883fd,1,0.047619,2012-01-01,2012-01-01,1.0,0.142857,0.0,1
45dc5f07-6609-4760-a933-8c9e0f858d05,ecbe0f51-b540-498e-907d-bfaf2fdb75b0,1,0.047619,2012-01-01,2012-01-01,1.0,0.142857,0.0,1
9fff2f8a-21e6-47de-a2b8-7f449929d43f,b997f5fa-a728-407f-ba2d-4c43c7d883fd,1,0.047619,2012-01-01,2012-01-01,1.0,0.125,0.0,1
9fff2f8a-21e6-47de-a2b8-7f449929d43f,ecbe0f51-b540-498e-907d-bfaf2fdb75b0,1,0.047619,2012-01-01,2012-01-01,1.0,0.125,0.0,1
ac9a487a-d9d2-4f27-bb23-0f4686488345,b997f5fa-a728-407f-ba2d-4c43c7d883fd,1,0.047619,2012-01-01,2012-01-01,1.0,0.5,0.0,0
ac9a487a-d9d2-4f27-bb23-0f4686488345,ecbe0f51-b540-498e-907d-bfaf2fdb75b0,1,0.047619,2012-01-01,2012-01-01,1.0,0.5,0.0,0
b997f5fa-a728-407f-ba2d-4c43c7d883fd,ecbe0f51-b540-498e-907d-bfaf2fdb75b0,1,0.047619,2012-01-01,2012-01-01,1.0,1.0,0.0,0
45dc5f07-6609-4760-a933-8c9e0f858d05,5d1a6e5f-a190-4e26-93bc-51457f179412,1,0.166667,2013-01-01,2013-01-01,1.0,0.142857,0.0,1
45dc5f07-6609-4760-a933-8c9e0f858d05,7e9bd05a-117f-4cce-87bc-e011527a8b18,1,0.166667,2013-01-01,2013-01-01,1.0,0.545455,0.0,0
45dc5f07-6609-4760-a933-8c9e0f858d05,b4434d7f-d3cd-4a6b-b78b-a4c670ae6e8d,1,0.166667,2013-01-01,2013-01-01,1.0,0.142857,0.0,1
5d1a6e5f-a190-4e26-93bc-51457f179412,7e9bd05a-117f-4cce-87bc-e011527a8b18,1,0.166667,2013-01-01,2013-01-01,1.0,0.1,0.0,1
5d1a6e5f-a190-4e26-93bc-51457f179412,b4434d7f-d3cd-4a6b-b78b-a4c670ae6e8d,1,0.166667,2013-01-01,2013-01-01,1.0,1.0,0.0,0
7e9bd05a-117f-4cce-87bc-e011527a8b18,b4434d7f-d3cd-4a6b-b78b-a4c670ae6e8d,1,0.166667,2013-01-01,2013-01-01,1.0,0.1,0.0,1
09925d0f-b482-45cc-aa94-e868a41d0a4a,11953393-76ce-4081-9d36-1891283f5e27,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
09925d0f-b482-45cc-aa94-e868a41d0a4a,25b7b584-d952-4662-a8b9-dd8cdfbfeb64,1,0.027778,2013-01-11,2013-01-11,1.0,0.125,0.0,1
09925d0f-b482-45cc-aa94-e868a41d0a4a,328d146c-79f1-4eb6-9e40-8ee5710c14e5,1,0.027778,2013-01-11,2013-01-11,1.0,0.055556,0.0,1
09925d0f-b482-45cc-aa94-e868a41d0a4a,79d1e9ca-d396-44ac-8a4a-ff5dbe9e44f9,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
09925d0f-b482-45cc-aa94-e868a41d0a4a,8ab5d936-49d1-415e-92c8-151e0e7dd912,1,0.027778,2013-01-11,2013-01-11,1.0,0.25,0.0,1
09925d0f-b482-45cc-aa94-e868a41d0a4a,9b46bd1f-2f9e-46bb-9a68-4e24c644a137,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
09925d0f-b482-45cc-aa94-e868a41d0a4a,a2dce1c9-f3ed-4022-a742-ae14d91f32cc,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
09925d0f-b482-45cc-aa94-e868a41d0a4a,e780a5a7-a7ce-4390-983e-0171b91e15c1,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
11953393-76ce-4081-9d36-1891283f5e27,25b7b584-d952-4662-a8b9-dd8cdfbfeb64,1,0.027778,2013-01-11,2013-01-11,1.0,0.125,0.0,1
11953393-76ce-4081-9d36-1891283f5e27,328d146c-79f1-4eb6-9e40-8ee5710c14e5,1,0.027778,2013-01-11,2013-01-11,1.0,0.055556,0.0,1
11953393-76ce-4081-9d36-1891283f5e27,79d1e9ca-d396-44ac-8a4a-ff5dbe9e44f9,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
11953393-76ce-4081-9d36-1891283f5e27,8ab5d936-49d1-415e-92c8-151e0e7dd912,1,0.027778,2013-01-11,2013-01-11,1.0,0.25,0.0,1
11953393-76ce-4081-9d36-1891283f5e27,9b46bd1f-2f9e-46bb-9a68-4e24c644a137,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
11953393-76ce-4081-9d36-1891283f5e27,a2dce1c9-f3ed-4022-a742-ae14d91f32cc,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
11953393-76ce-4081-9d36-1891283f5e27,e780a5a7-a7ce-4390-983e-0171b91e15c1,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
25b7b584-d952-4662-a8b9-dd8cdfbfeb64,328d146c-79f1-4eb6-9e40-8ee5710c14e5,1,0.027778,2013-01-11,2013-01-11,1.0,0.368421,0.0,1
25b7b584-d952-4662-a8b9-dd8cdfbfeb64,79d1e9ca-d396-44ac-8a4a-ff5dbe9e44f9,1,0.027778,2013-01-11,2013-01-11,1.0,0.125,0.0,1
25b7b584-d952-4662-a8b9-dd8cdfbfeb64,9b46bd1f-2f9e-46bb-9a68-4e24c644a137,1,0.027778,2013-01-11,2013-01-11,1.0,0.125,0.0,1
25b7b584-d952-4662-a8b9-dd8cdfbfeb64,a2dce1c9-f3ed-4022-a742-ae14d91f32cc,1,0.027778,2013-01-11,2013-01-11,1.0,0.125,0.0,1
25b7b584-d952-4662-a8b9-dd8cdfbfeb64,e780a5a7-a7ce-4390-983e-0171b91e15c1,1,0.027778,2013-01-11,2013-01-11,1.0,0.125,0.0,1
328d146c-79f1-4eb6-9e40-8ee5710c14e5,79d1e9ca-d396-44ac-8a4a-ff5dbe9e44f9,1,0.027778,2013-01-11,2013-01-11,1.0,0.055556,0.0,1
328d146c-79f1-4eb6-9e40-8ee5710c14e5,8ab5d936-49d1-415e-92c8-151e0e7dd912,1,0.027778,2013-01-11,2013-01-11,1.0,0.222222,0.0,1
328d146c-79f1-4eb6-9e40-8ee5710c14e5,9b46bd1f-2f9e-46bb-9a68-4e24c644a137,1,0.027778,2013-01-11,2013-01-11,1.0,0.055556,0.0,1
328d146c-79f1-4eb6-9e40-8ee5710c14e5,a2dce1c9-f3ed-4022-a742-ae14d91f32cc,1,0.027778,2013-01-11,2013-01-11,1.0,0.055556,0.0,1
328d146c-79f1-4eb6-9e40-8ee5710c14e5,e780a5a7-a7ce-4390-983e-0171b91e15c1,1,0.027778,2013-01-11,2013-01-11,1.0,0.055556,0.0,1
79d1e9ca-d396-44ac-8a4a-ff5dbe9e44f9,8ab5d936-49d1-415e-92c8-151e0e7dd912,1,0.027778,2013-01-11,2013-01-11,1.0,0.25,0.0,1
79d1e9ca-d396-44ac-8a4a-ff5dbe9e44f9,9b46bd1f-2f9e-46bb-9a68-4e24c644a137,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
79d1e9ca-d396-44ac-8a4a-ff5dbe9e44f9,a2dce1c9-f3ed-4022-a742-ae14d91f32cc,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
79d1e9ca-d396-44ac-8a4a-ff5dbe9e44f9,e780a5a7-a7ce-4390-983e-0171b91e15c1,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
8ab5d936-49d1-415e-92c8-151e0e7dd912,9b46bd1f-2f9e-46bb-9a68-4e24c644a137,1,0.027778,2013-01-11,2013-01-11,1.0,0.25,0.0,1
8ab5d936-49d1-415e-92c8-151e0e7dd912,a2dce1c9-f3ed-4022-a742-ae14d91f32cc,1,0.027778,2013-01-11,2013-01-11,1.0,0.25,0.0,1
8ab5d936-49d1-415e-92c8-151e0e7dd912,e780a5a7-a7ce-4390-983e-0171b91e15c1,1,0.027778,2013-01-11,2013-01-11,1.0,0.25,0.0,1
9b46bd1f-2f9e-46bb-9a68-4e24c644a137,a2dce1c9-f3ed-4022-a742-ae14d91f32cc,1,0.027778,2013-01-11,2013-01-11,1.0,1.0,0.0,0
